nomor_dokumen,tanggal_penetapan,link_dokumen,tanggal_pengajuan,tentang,nama_mitra
505/PL16/KS.BIV/2023,18-09-2023,https://drive.google.com/file/d/1K8nGZiIlMfLO2xQv6KaJQNHG0eWfU8I7/view?usp=sharing,20-03-2025,,UNIT USAHA MANDIRI DUNIA AKUAKULTUR
725/PL16/KS.BIV/2023,29-12-2023,https://drive.google.com/file/d/1CKOaJ9e1oQG9RwbDPE2fyyWAspdn7n3Z/view?usp=sharing,20-03-2025,Pembinaan Mutu Pendidikan pada Program Studi Vokasi Berstandar Industri,DINAS PERIKANAN KABUPATEN KAPUAS HULU
4933/PL16/KS/2024,14-06-2024,https://drive.google.com/file/d/1Jci83GA_xMDsrXCoiYt0SHBwr9uKMR5-/view?usp=sharing,20-03-2025,Pelaksanaan Kegiatan Pendampingan dalam Rangka Penanganan Akses Reforma Agraria,KANTOR PERTANAHAN KABUPATEN KAPUAS HULU
5536/PL16/KS/2024,07-01-2024,https://drive.google.com/file/d/1CNcswlRmtprimGSGZkKLx7av-P82-MeS/view?usp=sharing,20-03-2025,Pengembangan Komoditas Salak Hutan,YAYASAN WORLD WILDLIFE FUND INDONESIA
2838/PL16/KS/2024,28-03-2024,https://drive.google.com/file/d/1xz-UPZzZTP7_MrUhAtFmByrsuA_4bp8S/view?usp=sharing,26-03-2025,,PT BUANA CIPTA CHAHRA
8771/PL16/KS/2024,15-08-2024,https://drive.google.com/file/d/1uF-q5qMrCCpoRZwAzC7vUs3A1c4hQTqH/view?usp=sharing,27-03-2025,,LEMBAGA WINNER INDONESIA LEARNING
0756/PL16/KS.00.00/2025,24-01-2025,https://drive.google.com/file/d/12TRzTEPtaAWUZdX-J13rYh2iMJFrLEdH/view?usp=sharing,16-04-2025,,INSTITUT TEKNOLOGI DAN KESEHATAN  MUHAMMADIYAH KALIMANTAN BARAT
13040/PL16/KS.00.00/2024,30-10-2024,https://drive.google.com/file/d/1-vwpXZDS6vZ9ZWOddut70yUvV05LNpTY/view?usp=sharing,16-04-2025,Pelaksanaan Visiting Laboratorium Biologi Molekuler,INSTITUT TEKNOLOGI DAN KESEHATAN  MUHAMMADIYAH KALIMANTAN BARAT
4172/PL16/KS.00.00/2025,28-04-2025,https://drive.google.com/file/d/1LrOSQjFpyS91YaIbAKk6IP2RCyyJuzwd/view?usp=sharing,29-04-2025,Pengelolaan Konservasi Ekosistem dan Biota Perairan melalui Pelaksanaan Tridharma Perguruan Tinggi di Wilayah Kerja Balai Pengelolaan Sumber Daya Pesisir dan Laut Pontianak,BALAI PENGELOLAAN SUMBER DAYA PESISIR DAN LAUT PONTIANAK
3486/PL16/KS.00.00/2025,14-03-2025,https://drive.google.com/file/d/1K94WjZP8ILbb6HMT0mSQ_uh7Oc5L71FN/view?usp=sharing,16-04-2025,Pemasaran Produk Pertanian,DEUTSCHE GESELLSCHAFT FUR INTERNATIONALE ZUSAMMENARBEIT
4721/PL16/KS.00.00/2025,15-05-2025,https://drive.google.com/file/d/19GcInv2h4yWP3nydeUmwoph2BVApvRP8/view?usp=sharing,07-05-2025,,UNIVERSITAS PANCA BHAKTI
4722/PL16/KS.00.00/2025,15-05-2025,https://drive.google.com/file/d/1hVbGg7x4WxmtktmlZDlKWYQg2A5B1faA/view?usp=sharing,21-05-2025,Tridarma Perguruan Tinggi,UNIVERSITAS PANCA BHAKTI
,01-01-2025,https://drive.google.com/file/d/1i5x_ZU1DIRIQbpCN0orycBAvvyauKGbR/view?usp=sharing,21-05-2025,Pembangunan dan Perkembangan Sistem Platform Manajemen Karir dan Tracer Study,PT. KINOBI TECHNOLOGIES INDONESIA
3776/PL16/KS.00.00/2025,04-11-2025,https://drive.google.com/file/d/1_4lTScKrqxNjQwtBecXJ9xlyk4iXsBZ4/view?usp=sharing,21-05-2025,Pelaksanaan Pengabdian kepada Masyarakat,PONDOK PESANTREN MIFTAHUL ULUM KUMPAI
4518/PL16/KS.00.00/2025,05-06-2025,https://drive.google.com/file/d/1vwvgwRLervaThWxFiDnMLHmS40GylWF3/view?usp=sharing,21-05-2025,,PT. BANK NEGARA INDONESIA (PERSERO) TBK.
4521/PL16/KS.00.00/2025,05-06-2025,https://drive.google.com/file/d/1Ioqa07Ht_qH-XQ68szGNc0YQQ9Xcyuh9/view?usp=sharing,21-05-2025,Rekening Pengelolaan Dana Badan Layanan Umum (BLU) Politeknik Negeri Pontianak,PT. BANK NEGARA INDONESIA (PERSERO) TBK.
4877/PL16/KS.00.00/2025,19-05-2025,https://drive.google.com/file/d/1oS6snRQyh3eU9mS2pqeVZ7N84cs3rALR/view?usp=sharing,09-08-2023,Perjanjian Sewa Menyewa Barang Milik Negara dalam Lingkungan Politeknik Negeri Pontianak untuk Bangunan Kantin,KANTIN LUKAS WIBOWO SASONGKO
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
5016/PL16/KS.00.00/2025,21-05-2025,https://drive.google.com/file/d/1ScRpG4cPcRfLaedP6LKB8EAy6cLxBOTs/view?usp=sharing,16-04-2025,Perjanjian Sewa Menyewa Barang Milik Negara dalam Lingkungan Politeknik Negeri Pontianak untuk Bangunan Kantin,KANTIN HAJAR
5017/PL16/KS.00.00/2025,21-05-2025,https://drive.google.com/file/d/1dm43-DqZdqsjl55Jg9yIYMOVw71VluvG/view?usp=sharing,04-06-2025,Perjanjian Sewa Menyewa Barang Milik Negara dalam Lingkungan Politeknik Negeri Pontianak untuk Bangunan Kantin,KANTIN HAJAR
4519/PL16/KS.00.00/2025,05-06-2025,https://drive.google.com/file/d/1sI2LNq89jfHmFUsjceXXNt_uBji7-XX1/view?usp=sharing,04-06-2025,,PT. BANK TABUNGAN NEGARA (PERSERO) TBK
4522/PL16/KS.00.00/2025,05-06-2025,https://drive.google.com/file/d/1R4pfPGyYSmS3akuMZUzCB9gLfpQNM2xb/view?usp=sharing,04-06-2025,Rekening Pengelolaan Dana Badan Layanan Umum (BLU) Politeknik Negeri Pontianak,PT. BANK TABUNGAN NEGARA (PERSERO) TBK
8034/Pl16/KS/2024,30-07-2024,https://drive.google.com/file/d/1DQ0zk_wYsSU6wctqhEl2v8x36ah3uz5h/view?usp=sharing,04-06-2025,,PT TRIJAYA INTI SAMUDERA
5480/PL16/KS.00.00/2025,06-04-2025,https://drive.google.com/file/d/11WXLxMD5P6H_r7od97foRBBudLK8IBxX/view?usp=sharing,01-07-2025,Pelaksanaan Kegiatan Pemantauan Bantuan Pemerintah Program Revitalisasi Sekolah Dasar (SD) Tahun Anggaran 2025,DIREKTORAT SEKOLAH DASAR
5984/PL16/KS.00.00/2025,06-08-2025,https://drive.google.com/file/d/1QcJVOQn_YgpHJMF4kYVN_dzGe6sUyCF9/view?usp=sharing,01-07-2025,Pelaksanaan Kegiatan Pemantauan Bantuan Pemerintah Program Revitalisasi Sekolah Dasar (SD) Tahun Anggaran 2025,DIREKTORAT SEKOLAH DASAR
5551/PL16/KS.00.00/2025,06-10-2025,https://drive.google.com/file/d/1G6nafhNZGpz0cD10qCVq2ZAVLjTwj0j9/view?usp=sharing,22-04-2025,,PT ARAH INOVASI TEKNOLOGI
5554/PL16/KS.00.00/2025,06-10-2025,https://drive.google.com/file/d/1cIPFnhoPMBVlpSDhNJzYHp027wXFqbGK/view?usp=sharing,21-05-2025,,YAYASAN GHALIH PELOPOR PENDIDIKAN
5555/PL16/KS.00.00/2025,06-10-2025,https://drive.google.com/file/d/1TQJKE2L0tU-PpMCCNn2-B3KoxSOgrjeE/view?usp=sharing,21-05-2025,"Establish a framework for specific cooperation between the Ghalih Foundation and Polnep in the field of scientific journal publication, including but not limited to joint management, editorial processes, capacity building, and dissemination of scholarly articles",YAYASAN GHALIH PELOPOR PENDIDIKAN
6060/PL16/KS.00.00/2025,13-06-2025,https://drive.google.com/file/d/1C29hBPNVrlxKLEYyo3RbtRsJMpVCYBvM/view?usp=sharing,11-06-2025,"Pendidikan Pengajaran, Penelitian, Pengabdian kepada Masyarakat dan Pengembangan Program MBKM",UNIVERSITAS PGRI PONTIANAK
0757/PL16/KS.00.00/2025,24-01-2025,https://drive.google.com/file/d/1ybVrJgoDhldbEX2WirpZS2Yraw9UIwdo/view?usp=sharing,01-07-2025,"Pendidikan, Penelitian, dan Pengabdian",INSTITUT TEKNOLOGI DAN KESEHATAN  MUHAMMADIYAH KALIMANTAN BARAT
3502/PL16/KS.00.00/2025,14-03-2025,https://drive.google.com/file/d/1VieMc7hxAl9D7mUznjgcMFnxc9lRJzzG/view?usp=drive_link,25-04-2025,Penyiaran Spot Iklan,LEMBAGA PENYIARAN PUBLIK RADIO REPUBLIK INDONESIA (RRI) ENTIKONG
5664/PL16/KS.00.00/2025,06-11-2025,https://drive.google.com/file/d/1pbMyUWG93ItIrrMl1jAGTd295Aju7sY2/view?usp=sharing,22-07-2025,Beauty Class Bagi Mahasiswa Universitas OSO Pontianak sebagai Persiapan Penampilan Terbaik Menuju Dunia Kerja,UNIVERSITAS OSO
6882/PL16/KS.00.00/2025,14-07-2025,https://drive.google.com/file/d/1Ct5KlS2xpfjm0qodKuHLNuJDtCpFpuuy/view?usp=sharing,15-07-2025,Pelatihan Penguatan Kemandirian Pangan dalam Mendukung Konsumsi Pangan Sehat untuk Masyarakat Desa Sungai Rasau melalui Optimalisasi Olahan Buah Naga menjadi Mi Basah,KELOMPOK PKK DESA SUNGAI RASAU
6656/PL16/KS.00.00/2025,07-07-2025,https://drive.google.com/file/d/1Qf_kHzyAraSs7mwZl3YHWf1Z3y83FPkW/view?usp=sharing,15-07-2025,Peningkatan Keterampilan Literasi Digital dan Plagiarism Awarness Mahasiswa di Kota Pontianak menggunakan Reference Tools Management (Mendeley dan Turnitin),"KLUB RISET TERAS KOMUNIKA, ILMU KOMUNIKASI FISIP UNTAN"
3301/PL16/KS.00.00/2025,03-10-2025,https://drive.google.com/file/d/1RgMBPyzXAGF8dcLmnc8yp5KGQNqZiWbP/view?usp=sharing,16-07-2025,Pelatihan Manajemen Keuangan dan Akuntansi Sederhana untuk Usaha Kecil Menengah dalam Upaya Mencegah Financial Failure (Kegagalan Keuangan Usaha) di Kabupaten Sanggau,RUMAH BUMN SANGGAU
3551/PL16/KS.00.00/2025,17-03-2025,https://drive.google.com/file/d/1WEDls9YxBvHasv0ITpCq4qFA_X2PFkzF/view?usp=sharing,15-07-2025,Peningkatan Nilai Tambah dan Perluasan Pasar Produk Pangan Lokal melalui Workshop Pengemasan Pelabelan dan Pemahaman Regulasi Pangan bagi UMKM di Kabupaten Sanggau,RUMAH BUMN SANGGAU
4434/PL16/KS.00.00/2025,30-04-2025,https://drive.google.com/file/d/1RNDAF9T6cQXdNiqy3Fivsr6jDKH9u5Y4/view?usp=sharing,17-07-2025,"Amplifikasi Kinerja Usaha Mikro, Kecil dan Menengah dengan Pelatihan Manajemen Persediaan Berbasis Digital pada Usaha Mikro, Kecil dan Menengah di Kabupaten Sanggau",RUMAH BUMN SANGGAU
6885/PL16/KS.00.00/2025,14-07-2025,https://drive.google.com/file/d/1bvfPrHeAYUEq87QgNk-0Ae_1Qt80br3c/view?usp=sharing,25-07-2025,Penyediaan Catu Daya Listrik Alternatif Berbasis Energi Terbarukan (Energi Surya) pada PAUD Tunas Bangsa Dusun Pantura Desa Sebatuan Kecamatan Pemangkat Kabupaten Sambas,PEMERINTAH DESA SEBATUAN
7178/PL16/KS.00.00/2025,23-07-2025,https://drive.google.com/file/d/1ctOTO7aZwszrBWohSNlADgSSjvm47zHe/view?usp=sharing,25-07-2025,Implementasi Jaringan Komputer dan Internet di Balai Latihan kerja Komunitas Dzal Hajra kalimantan Barat,BALAI LATIHAN KERJA KOMUNITAS DZAL HAJRA KALIMANTAN BARAT
7303/PL16/KS.00.00/2025,25-07-2025,https://drive.google.com/file/d/1ZwsKw9mAb4SZnDvubHd5DrfV7q_qmaDF/view?usp=sharing,07-08-2025,Penerapan Teknologi Tepat Guna Mesin Pemukul Sotong Pangkong untuk Peningkatan Efisiensi dan Produktivitas Usaha pada Miftahul Ulum Mart,MIFTAHUL ULUM MART
5116/PL16/KS.00.00/2025,23-05-2025,https://drive.google.com/file/d/1cQrrMlGoGTzcbqrT4YPHsEOJA1lt3LUk/view?usp=sharing,14-07-2025,Pelatihan Pencegahan Hama dan Pengobatan Ikan Sakit di Desa  Sungai Besar Sebagai Upaya Pencegahan Penyebaran Penyakit Ikan di Kabupaten Kapuas Hulu,PEMERINTAH DESA SUNGAI BESAR
6057/PL16/KS.00.00/2025,20-06-2025,https://drive.google.com/file/d/12snpUup-WPWPCmITV9uQV6gim6RcmHld/view?usp=sharing,11-06-2025,Kegiatan Pengabdian kepada Masyarakat,KELURAHAN KEDAMIN HULU
7036/PL16/KS.00.00/2025,18-07-2025,https://drive.google.com/file/d/1FNVvbBBalxmdcuEJIofbx2q_pxbCw4lp/view?usp=drive_link,21-07-2025,Peningkatan Sarana Taman Belajar Al-Quran Mesjid Al-Muhtadin,KELURAHAN PUTUSSIBAU KOTA
5542/PL16/KS.00.00/2025,05-10-2025,https://drive.google.com/file/d/1gOFpV5ynBuix1-5qHYdf74aVBg5FUl-z/view?usp=drive_link,04-06-2025,Program Penelitian Mitigasi Pemanasan Global dengan Menerapkan Cat Reflektif Surya untuk Pelapis Atap Bangunan Sekolah,UNIVERSITAS PENDIDIKAN INDONESIA
7554/PL16/KS.00.00/2025,08-01-2025,https://drive.google.com/file/d/1xRT4mtcXm3yz8jSpSNLimU14k4J0vStj/view?usp=drive_link,01-07-2025,,KAMAR DAGANG INDUSTRI PROVINSI KALIMANTAN BARAT
6878/PL16/KS.00.00/2025,14-07-2025,https://drive.google.com/file/d/16Qa6dBsHuXiw1OSrWaKdqQBYycCENH36/view?usp=sharing,14-07-2025,Pelatihan dan Pendampingan Budidaya Sayuran dengan Teknik Substitusi Pestisida Sintetis-Biopestisida Secara Tepat dalam Upaya Mengurangi Risiko Residu Kimia,KELOMPOK TANI MAKMUR JAYA
6841/PL16/KS.00.00/2025,07-11-2025,https://drive.google.com/file/d/1X1g5M61lhyZCLaSSy_Amc6ldn8deFJ3R/view?usp=sharing,16-07-2025,Pelatihan Peningkatan Kapasitas Manajemen dan Digital Marketing Pokdarwis Benua di Kelurahan Ilir Kota Kabupaten Sanggau,POKDARWIS BENUA SANGGAU
6659/PL16/KS.00.00/2025,07-07-2025,https://drive.google.com/file/d/14OXRTuFO527o4JWrGtxeRkwbtTIr-KvT/view?usp=sharing,21-07-2025,Peningkatan Produktivitas Budidaya Ikan  melalui Perbaikan Teknologi Budidaya dan Penggunaan Pakan Lokal  di POKDAKAN Harapan Jaya,POKDAKAN HARAPAN JAYA
7084/PL16/KS.00.00/2025,21-07-2025,https://drive.google.com/file/d/1QNZAAhyQbCAZS-qYpqVo8nsJjy0ROXSz/view?usp=sharing,21-07-2025,Pemberdayaan Ekonomi Keluarga untuk Mencegah Family Financial Distress dengan Pelatihan Kewirausahaan Bisnis Frozen Food Berbasis Digital Marketing,PEMERINTAH DESA PAL IX
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
15182/PL16/KS.00.00/2024,30-12-2024,https://drive.google.com/file/d/1nOJXNnkatyw3B3iIs0KIRDURbg8RFouF/view?usp=sharing,14-08-2025,Sewa Barang Milik Negara dalam Lingkungan Politeknik Negeri Pontianak Berupa Bangunan Kantin,KANTIN ICHA
7355/PL16/KS.00.00/2025,25-07-2025,https://drive.google.com/file/d/1Y62DRjO2xqQG-SDncsEih8qXbFlZ1dpO/view?usp=sharing,22-08-2025,Peningkatan Kualitas Literasi Generasi Muda melalui Pelatihan Extensive Reading Bagi Para Volunter NGO Mengajar di Pontianak,GERAKAN AKU BELAJAR MENDIDIK NUSANTARA
7083/PL16/KS.00.00/2025,21-07-2025,https://drive.google.com/file/d/1wSByCQzIwgAY1QgOm-0lmT3zyF88pEXm/view?usp=sharing,21-07-2025,Pelatihan Digital Content Creation bagi Creativepreneur di Desa Limbung Kabupaten Kubu Raya,PEMERINTAH DESA LIMBUNG
7859/PL16/KS.00.00/2025,13-08-2025,https://drive.google.com/file/d/1RmSp4JjqbRuT4SG7P3ljRQTOWD6qwnen/view?usp=sharing,13-08-2025,Pengembangan Kapasitas Kelembagaan Teaching Factory Baitul Maal At-Tamwil Amanah Mazaya Mafaza Jurusan Akuntansi Politeknik Negeri Pontianak,BAITUL MAAL WATAMWIL AMANAH MAFAZA
7697/PL16/KS.00.00/2025,08-07-2025,https://drive.google.com/file/d/15AT-tG2upuBoxtg2kJ_QqsVVMAyK-Wsd/view?usp=sharing,07-08-2025,Perbaikan dan Perawatan Instalasi Penerangan serta Membuat Sistem Informasi Berbasis Text LED P10 di MTs. Nurul Falah Telok Pakedai Kubu Raya,MTS NURUL FALAH TELUK PAKEDAI
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
7815/PL16/KS.00.00/2025,08-12-2025,https://drive.google.com/file/d/1Cx-_uvRTGV0uWuHTsI6t9avt8_qjN71z/view?usp=sharing,14-08-2025,,"WUHAN CENTRAL FOREIGN ECONOMIC & TECHNICAL COOPERATION GROUP Co., Ltd."
6924/PL16/KS.00.00/2025,16-07-2025,https://drive.google.com/file/d/1u6kZpaZRpn6k0VzyVq7zwfxzARnEJdti/view?usp=sharing,17-07-2025,Pelatihan Pembuatan Aquascape untuk Menumbuhkan Minat Wirausaha bagi Siswa Sekolah Kejuruan di Kabupaten Sukamara,SMK NEGERI 1 JELAI
7341/PL16/KS.00.00/2025,25-07-2025,https://drive.google.com/file/d/1RNX7tYGS-VRttObaE1vwHuO_fewl_fmM/view?usp=sharing,13-08-2025,Pemanfaatan Aplikasi Layanan Usaha (APLAUS) BUMDES Berbasis Cloud Untuk Meningkatkan Kinerja BUMDES Serdam Maju Bersama Desa Sungai Raya Dalam Kabupaten Kubu Raya,BUMDES SERDAM MAJU BERSAMA
7335/PL16/KS.00.00/2025,25-07-2025,https://drive.google.com/file/d/1CoMgWltv2GJdlcTY7RBsiox7Zs8xJ2YA/view?usp=sharing,07-08-2025,Penyediaan Jasa Penyelenggaraan Perjalanan untuk Kegiatan Seminar Riset dan Pengabdian kepada Masyarakat International di Malaysia,PT BORNEO LINTAS DUNIA
7779/PL16/KS.00.00/2025,08-11-2025,https://drive.google.com/file/d/1YMdCwNwFM4WNRxJJlXquCtkc9pz9na2E/view?usp=sharing,13-08-2025,Implementasi Sistem Informasi Tata Kelola Desa (SINTTESA) Menuju Desa Digital pada Desa Teluk Pakedai Hulu Kecamatan Teluk Pakedai Kabupaten Kubu Raya,PEMERINTAH DESA TELUK PAKEDAI HULU
7737/PL16/KS.00.00/2025,08-08-2025,https://drive.google.com/file/d/1PDwvaYQ4WIF6n-UMbKKn--H-Fr70W6_M/view?usp=sharing,20-08-2025,"Penerapan Web-Based Application dalam Manajemen Promosi, Administrasi, dan Keuangan di Masjid Al-I’tishom Kubu Raya",MASJID AL-ITISHOM KUBU RAYA
3503/PL16/KS.00.00/2025,14-03-2025,https://drive.google.com/file/d/1hM26VCIXlaBwEtGzOQby2W8L-wNEDMgd/view?usp=sharing,20-08-2025,Pendampingan Perencanaan dan Perancangan Renovasi Masjid Ma'ash Shabirin,MASJID MA'ASH SHABIRIN
9484/PL16/KS.00.00/2025,26-08-2025,https://drive.google.com/file/d/1LE-2KP6XLGrSV0WIz7cyOvd4bDxOZrFw/view?usp=sharing,26-08-2025,"Pelatihan Teknologi Kemasan Retort Pouch pada Produk Ikan Tongkol Siap Saji untuk Kelompok Pengolah dan Pemasaran Desa Sungai Rengas, Kabupaten Kubu Raya",PEMERINTAH DESA SUNGAI RENGAS
6384/PL16/KS.00.00/2025,07-01-2025,https://drive.google.com/file/d/1vTidF6IZD6nT5A4O34ihrZoF53iGyBup/view?usp=sharing,16-09-2025,Perjanjian Sewa Menyewa Barang Milik Negara dalam Lingkungan Politeknik Negeri Pontianak untuk Bangunan Kantin,KANTIN HAJAR
6385/PL16/KS.00.00/2025,07-01-2025,https://drive.google.com/file/d/1yTEiUmTARKxAe2Kk8hS1qnc79ID9JoE1/view?usp=sharing,16-09-2025,Perjanjian Sewa Menyewa Barang Milik Negara dalam Lingkungan Politeknik Negeri Pontianak untuk Bangunan Kantin,KANTIN HAJAR
9888/PL16/KS.00.01/2025,09-04-2025,https://drive.google.com/file/d/1e837iZopOrD0vkFqerqIULnT7s9WQi0R/view?usp=sharing,26-09-2025,Joint International Community Service,POLITEKNIK KUCHING SARAWAK
9889/PL16/KS.00.01/2025,09-04-2025,https://drive.google.com/file/d/1opAZRbMlowZS8g076IivyyBlG1y3VGTP/view?usp=sharing,26-09-2025,Joint International Research Seminar,POLITEKNIK KUCHING SARAWAK
9890/PL16/KS.00.01/2025,09-04-2025,https://drive.google.com/file/d/1Lo9Fjv5Rt2xO0WkcwwgxjBw4tMxcyAHw/view?usp=sharing,26-09-2025,Visiting Lecturer Program,POLITEKNIK KUCHING SARAWAK
9891/PL16/KS.00.01/2025,09-04-2025,https://drive.google.com/file/d/13X_SIfB3-SsqWacrRrf0m1unC9GI3O3P/view?usp=sharing,26-09-2025,Visiting Lecturer Program,POLITEKNIK KUCHING SARAWAK
9892/PL16/KS.00.01/2025,09-04-2025,https://drive.google.com/file/d/1T18_LjlK_38XhPXR7hZpm0iXe2rguhar/view?usp=sharing,26-09-2025,Joint International Research Seminar,POLITEKNIK KUCHING SARAWAK
9893/PL16/KS.00.01/2025,09-04-2025,https://drive.google.com/file/d/1IcECfK6OxKjARoQ6RPijIsU-8hzuCeEb/view?usp=sharing,26-09-2025,Joint International Community Service,POLITEKNIK KUCHING SARAWAK
5865/PL16/KS.00.00/2025,13-06-2025,https://drive.google.com/file/d/1pJvcE8Cg8WhW6h82DQDXGTz-r23__ktn/view?usp=sharing,08-08-2025,"Penataan dan Perbaikan Instalasi Listrik, Sound System, Tata Udara Masjid At-Taqwa Kelurahan Sagatani Kecamatan Singkawang Selatan",KELURAHAN SAGATANI
3794/PL16/KS.00.00/2025,04-11-2025,https://drive.google.com/file/d/1PvjyyZ3jah1jm-H7YOISIc2yYM9_pEbH/view?usp=sharing,24-09-2025,Pemasangan Jam Waktu Sholat dan Instalasi Penjernih Air di Kompleks Pondok Pesantren Dzal Hajra 2 Dusun Sukamaju Desa Nipah Panjang Kec. Batu Ampar Kabupaten Kubu Raya,YAYASAN DZAL HAJRA KUBU RAYA
4510/PL16/KS.00.00/2025,05-02-2025,https://drive.google.com/file/d/1OlkdrhrjTH8EO7BilOiFrL6qPwtdl2zn/view?usp=drive_link,14-08-2025,Perencanaan dan Pemasangan Instalasi Air Bersih di Pondok Pesantren Al-I'tishom,PONDOK PESANTREN AL-I'TISHOM
5444/PL16/KS.00.00/2025,08-12-2025,https://drive.google.com/file/d/1IWBUqAz2fS_PpVaFF5HPTqM1AHJg3wNQ/view?usp=sharing,13-08-2025,Program Kemitraan Aplikasi Coating pada Bangunan Publik di Kota Khatulistiwa PONTIANAK,YAYASAN PERGURUAN ISLAMIYAH
6819/PL16/KS.00.00/2025,07-11-2025,https://drive.google.com/file/d/1UfPH6_fHToKOHF6ZXmyF9t2JDZ_-jem0/view?usp=drive_link,07-08-2025,Penguatan Branding Melalui Sertifikasi Halal sebagai Strategi dalam Pemasaran Produk UMKM BKMT Kabupaten Kubu Raya,BKMT KABUPATEN KUBU RAYA
6820/PL16/KS.00.00/2025,13-08-2025,https://drive.google.com/file/d/1MyWsk6iP4ZZUvOW5ZOQXY9uC9CbdcPcn/view?usp=sharing,07-08-2025,Kerja Sama Asesmen BKD dan Mengajar Semester Tahun Akademik 2025/2026,POLITEKNIK NEGERI KETAPANG
6884/PL16/KS.00.00/2025,14-07-2025,https://drive.google.com/file/d/1zcQFcY7UfLb3ATM40suQvkD1LQcmoZuk/view?usp=sharing,15-07-2025,Pelatihan Konsel Building Information Modelling (BIM) melalui Aplikasi AUTOCAD dan SKETCHUP bagi Siswa Kompetensi Keahlian DPIB di SMK Negeri 2 Sambas,SMK NEGERI 2 SAMBAS
7152/PL16/KS.00.00/2025,22-07-2025,https://drive.google.com/file/d/1RbKJrEDJXZtVnPFLNUNINeQI7aUt0yto/view?usp=sharing,25-07-2025,Pelatihan Digitalisasi Media Pembelajaran Interaktif bagi Guru di MAN Sukamara,MAN SUKAMARA
7272/PL16/KS.00.00/2025,23-07-2025,https://drive.google.com/file/d/1UPZTMu0bATa2NxuclMbG-VH79QbX9sq_/view?usp=sharing,25-07-2025,Pelatihan Pembuatan Desain Kemasan pada Produk Unggulan di Madrasah Aliyah Negeri (MAN) Sukamara,MAN SUKAMARA
8136/PL16/KS.00.00/2025,19-08-2025,https://drive.google.com/file/d/1IrgfP2PhgNIEZUOCfF3srt-A0r9cEFvv/view?usp=sharing,03-11-2025,Pelaksanaan Program Pengabdian Kepada Masyarakat: “Peningkatan Keterampilan Digital Prototyping melalui Pelatihan Additive Manufacturing untuk Guru dan Siswa Program Keahlian Teknik Perawatan Mekanik di SMK Negeri 1 Sungai Kunyit”,SMK NEGERI 1 SUNGAI KUNYIT
9885/PL16/KS.00.00/2025,05-02-2025,https://drive.google.com/file/d/1QAPdkSDWenwSL5fJshWHRfSr8MUMzx1f/view?usp=sharing,09-10-2025,Pembuatan Fasilitas Pendukung Sarana dan Prasarana Belajar Mengajar di Madrasah Tsanawiyah Baitul Mubaroq,MADRASAH TSANAWIYAH BAITUL MUBAROK
10886/PL16/KS.00.00/2025,29-09-2025,https://drive.google.com/file/d/1fT_ecIRCoB8YlXefLH6w0V8QOsL7hJBT/view?usp=sharing,03-11-2025,,LSP KOPI INDONESIA
11737/PL16/KS.00.00/2025,10-09-2025,https://drive.google.com/file/d/12fYam89jVSZExkg2hVs_tlwG1UtSTYnt/view?usp=sharing,09-10-2025,"Peningkatan Kompetensi Sumber Daya Manusia melalui Pendidikan, Pelatihan, dan Sertifikasi Kompetensi",LEMBAGA WINNER INDONESIA LEARNING
11738/PL16/KS.00.00/2025,10-09-2025,https://drive.google.com/file/d/1S6CzYdM2F377Ndq38MCtE6xgY_tE9KCP/view?usp=drive_link,05-11-2025,Penyelenggaraan Sertifikasi Kompetensi Dosen dan Tendik Tahun 2025,LEMBAGA WINNER INDONESIA LEARNING
11546/PL16/KS.00.00/2025,10-07-2025,https://drive.google.com/file/d/1K3oQCNx-u51_5bu7whtMWQ4HPOmNVi6T/view?usp=drive_link,22-10-2025,Pelatihan Autodesk Inventor Dalam Meningkatkan Kompetensi Guru SMKN 4 Pontianak Berbasis Project Based Learning,SMK NEGERI 4 PONTIANAK
12702/ PL16/KS.00.00/2025,27-10-2025,https://drive.google.com/file/d/16OmHhftTzHzF590tQFj1PFiaQMfkDRxQ/view?usp=sharing,12-11-2025,Pemanfaatan Barang Milik Negara dalam Lingkungan Politeknik Negeri Pontianak berupa Gedung Aula,FAKULTAS EKONOMI DAN BISNIS UNIVERSITAS TANJUNGPURA
12704/PL16/KS.00.00/2025,11-05-2025,https://drive.google.com/file/d/1K8aBgEwJ6bhLhSCuzJYCfbY0QNDwCVof/view?usp=sharing,12-11-2025,Praktek Kerja Lapangan,DISTRIK NAVIGASI TIPE A KELAS III PONTIANAK
