id,nib,mitra,kategori_mitra,badan_mitra,kriteria_mitra,klasifikasi_mitra,klbi,tanggal_pendirian,alamat,negara_mitra,provinsi_mitra,kabupaten_kota_mitra,email,telepon,kodepos,website,logo,profil,sub_kategori_mitra
8560f645,,SMA NEGERI 2 PONTIANAK,Institusi Pendidikan,NEGERI,Lembaga Pendidikan Dalam Negeri,,,9/18/2024,Jalan RE. Martadinata,INDONESIA,Kalimantan Barat,Kota Pontianak,sman2pontianak@yahoo.co.id,,,,T_mitra_Images/8560f645.logo.070812.png,,
0726c001,,PT. YOGYA PRESISI TEHNIKATAMA INDUSTRI,Perusahaan teknologi global,,Perusahaan Swasta,,,,Jalan Dhuri Tirtomartani PO BOX 7,INDONESIA,DI Yogyakarta,Sleman,,,,,T_mitra_Images/0726c001.logo.070737.png,,
401b0bef,,PROGDI S1 BISNIS FAKULTAS STUDI AKADEMIK UNIVERSITAS SAINS DAN TEKNOLOGI KOMPUTER (STEKOM),"Perguruan tinggi, fakultas, atau program studi dalam bidang yang relevan",SWASTA,"Perguruan Tinggi, Fakultas, Atau Program Studi Dalam Bidang Yang Relevan",,,,"Majapahit No. 605, Pedurungan Kidul, Kec. Pedurungan",INDONESIA,Jawa Tengah,Kota Semarang,,,78124,,T_mitra_Images/401b0bef.logo.070709.png,,
fa0daffd,,SMK NEGERI 1 SELAKAU TIMUR,Institusi Pendidikan,NEGERI,Lembaga Pendidikan Dalam Negeri,,,,Jalan Ampera Selakau,INDONESIA,Kalimantan Barat,Sambas,,,,,T_mitra_Images/fa0daffd.logo.070638.png,,
8f930cd5,,PT. SENTRA VIDYA UTAMA,Perusahaan teknologi global,,Perusahaan Swasta,,,,Jalan Medokan Asri Tengah MA 2 Blok Q-16,INDONESIA,Jawa Timur,Kota Surabaya,,0318722719,,,T_mitra_Images/8f930cd5.logo.070611.png,,
50ea054b,,DIREKTORAT AKADEMIK PENDIDIKAN TINGGI VOKASI,Instansi pemerintah Pusat dan/atau Daerah BUMN dan/atau BUMD,,Instansi Pemerintah/Pemerintah Daerah,Kementerian / Lembaga Pemerintah Pusat,,,Gedung D Lantai 4 Jalan Jenderal Sudirman Pintu Satu Senayan,INDONESIA,DKI Jakarta,,,,,,,,
385feb2e,,KANTIN KUSTANTI,Dunia Usaha,,UMKM,,,,Jalan Perdana Komplek Bali Agung 2 F.1,INDONESIA,Kalimantan Barat,Kota Pontianak,,,,,,,
50b62890,,UNIVERSITI MALAYSIA SARAWAK (UNIMAS),Perguruan tinggi yang masuk dalam daftar QS200 berdasarkan bidang ilmu (subject),,Lembaga Pendidikan Luar Negeri,,,,Kota Samarahan. Sarawak,INDONESIA,,,,,94300,,T_mitra_Images/50b62890.logo.070524.jpg,,
b417ceba,,KELOMPOK KARANG TARUNA BANGKIT,Organisasi,,Asosiasi Dalam Negeri,,,,"Desa Sungai Rasau, Kec. Sungai Pinyuh",INDONESIA,Kalimantan Barat,Mempawah,,,78354,,,,
6f59d213,,KELOMPOK PKK DESA SUNGAI RASAU,Organisasi,,Asosiasi Dalam Negeri,,,,Desa Rasau,INDONESIA,Kalimantan Barat,Mempawah,susivivo101178@gmail.com,083142103450,78353,,T_mitra_Images/6f59d213.logo.112948.png,,
fca56728,,KELURAHAN ROBAN,Instansi pemerintah Pusat dan/atau Daerah BUMN dan/atau BUMD,,Instansi Pemerintah/Pemerintah Daerah,Pemerintah Daerah Tingkat Kota/Kabupaten,,,Jalan Sungai Mahakam No. 125,INDONESIA,Kalimantan Barat,Kota Singkawang,,,,,T_mitra_Images/fca56728.logo.070347.png,,
0dae4a50,,DINAS PERIKANAN KABUPATEN SUKAMARA,Instansi pemerintah Pusat dan/atau Daerah BUMN dan/atau BUMD,,Instansi Pemerintah/Pemerintah Daerah,Pemerintah Daerah Tingkat Kota/Kabupaten,,,Jalan Tjilik Riwut KM. 07,INDONESIA,Kalimantan Tengah,Sukamara,,,,,T_mitra_Images/0dae4a50.logo.070306.png,,
f62fc45d,,LEMBAGA PENDIDIKAN ISLAM AL HUSNA PONTIANAK,Institusi Pendidikan,,Lembaga Pendidikan Dalam Negeri,,,,Jalan 28 Oktober / Jalan Hidayah RT 003 RW 026,INDONESIA,Kalimantan Barat,Kota Pontianak,,,,,T_mitra_Images/f62fc45d.logo.070243.jpg,,
f28920bc,,PEMERINTAH DESA TEMAJUK,Instansi pemerintah Pusat dan/atau Daerah BUMN dan/atau BUMD,,Instansi Pemerintah/Pemerintah Daerah,Pemerintah Daerah Tingkat Kota/Kabupaten,,,Jalan H. Sapari,INDONESIA,Kalimantan Barat,Sambas,,,,,,,
9bbf2aa4,,HOME STAY ABAH HOUSE,Dunia Usaha,,UMKM,,,,"Jalan Mahdi, RT 012/RW 005 Desa Camar Bulan",INDONESIA,Kalimantan Barat,Sambas,,,,,,,
f01f248d,,PEMERINTAH DESA PUNGGUR BESAR,Instansi pemerintah Pusat dan/atau Daerah BUMN dan/atau BUMD,,Instansi Pemerintah/Pemerintah Daerah,Pemerintah Daerah Tingkat Kota/Kabupaten,,,Jalan H. Abdurrahad H. Abdul Malik No. 01,INDONESIA,Kalimantan Barat,Kubu Raya,,,,,,,
48cde341,,PEMERINTAH DESA JERUJUR BESAR,Organisasi,,Asosiasi Dalam Negeri,,,,,INDONESIA,Kalimantan Barat,Kubu Raya,,,,,,,
5bc4a82f,,PEMERINTAH DESA SUNGAI DERAS,Instansi pemerintah Pusat dan/atau Daerah BUMN dan/atau BUMD,,Instansi Pemerintah/Pemerintah Daerah,Pemerintah Daerah Tingkat Kota/Kabupaten,,,Jalan Lingkar Ambawang RT. 004 RW. 002,INDONESIA,Kalimantan Barat,Kubu Raya,,,,,,,
73441412,,"DINAS KOPERASI, USAHA MIKRO DAN PERDAGANGAN KOTA PONTIANAK",Instansi pemerintah Pusat dan/atau Daerah BUMN dan/atau BUMD,,Instansi Pemerintah/Pemerintah Daerah,Pemerintah Daerah Tingkat Kota/Kabupaten,,,Jalan Alianyang No. 7C,INDONESIA,Kalimantan Barat,Kota Pontianak,dkump@pontianak.go.id,,,,T_mitra_Images/73441412.logo.070109.png,,
460728bf,,PEMERINTAH DESA JARAS II,Instansi pemerintah Pusat dan/atau Daerah BUMN dan/atau BUMD,,Instansi Pemerintah/Pemerintah Daerah,Pemerintah Daerah Tingkat Kota/Kabupaten,,,"Dusun Linau, RT/RW 002/001",INDONESIA,Kalimantan Barat,Kapuas Hulu,,,,,,,
1d07dbe7,,LEMBAGA FOTOGRAFI SEKALI SETAHUN,Lainnya,,Asosiasi Dalam Negeri,,,,"Jalan Sungai Raya Dalam, Komplek Grand Serdam No. 1B",INDONESIA,Kalimantan Barat,Kota Pontianak,,,,,,,
8a62d62a,,RUMAH BUMN SANGGAU,Dunia Usaha,,UMKM,,,,"Jalan Jenderal Sudirman No. 106 RT. 004 RW 002, Sanggau, Kalimantan Barat",INDONESIA,Kalimantan Barat,Sanggau,rkb.sanggau@gmail.com,082351777115,,https://lynk.id/rumahbumn.sanggau,T_mitra_Images/8a62d62a.logo.070016.png,,
23463fb9,,PONDOK PESANTREN MIFTAHUL ULUM KUMPAI,Institusi Pendidikan,,Lembaga Pendidikan Dalam Negeri,,,,Jalan Karya RT/RW 003/002,INDONESIA,Kalimantan Barat,Kubu Raya,,,,,T_mitra_Images/23463fb9.logo.065954.png,,
1a3f1752,,SMK PANCASILA KUMPAI AMBANGAH,Institusi Pendidikan,SWASTA,Lembaga Pendidikan Dalam Negeri,,,,Jalan Karya Desa Sungai Ambangah,INDONESIA,Kalimantan Barat,Kubu Raya,smkpancasila_kuburaya@yahoo.com,,,,T_mitra_Images/1a3f1752.logo.065932.png,,
f088bf2d,,KELURAHAN KEDAMIN HULU,Instansi pemerintah Pusat dan/atau Daerah BUMN dan/atau BUMD,,Instansi Pemerintah/Pemerintah Daerah,Pemerintah Daerah Tingkat Kota/Kabupaten,,,"Jalan Bukit Tilung No. 07, RT.02/RW.01, Kel. Kedamin Hulu, Kec. Putussibau Selatan",INDONESIA,Kalimantan Barat,Kapuas Hulu,kelurahankedaminhulu@gmail.com,085654526627,,,,,
ed4d5bfa,,MA KHULAFAUR RASYIDIN,Institusi Pendidikan,SWASTA,Lembaga Pendidikan Dalam Negeri,,,,"Jalan Sukarno Hatta Arteri Supadio KM 9,3",INDONESIA,Kalimantan Barat,Kubu Raya,aliyahkhulafaurrasyidin@gmail.com,,,,T_mitra_Images/ed4d5bfa.logo.065820.jpg,,
89cb8add,,SMK NEGERI 1 SUKAMARA,Institusi Pendidikan,NEGERI,Lembaga Pendidikan Dalam Negeri,,,,Jalan Tilik Riwut KM 4,INDONESIA,Kalimantan Tengah,Sukamara,,,,,T_mitra_Images/89cb8add.logo.065754.jpg,,
f2a7ef7f,,BALAI WILAYAH SUNGAI (BWS) KALIMANTAN I PONTIANAK,Instansi pemerintah Pusat dan/atau Daerah BUMN dan/atau BUMD,,Instansi Pemerintah/Pemerintah Daerah,Pemerintah Daerah Tingkat Kota/Kabupaten,,,Jalan Achmad Sood No. 06,INDONESIA,Kalimantan Barat,Kota Pontianak,bwsk1pontianak@pu.go.id,,,,T_mitra_Images/f2a7ef7f.logo.065730.jpg,,
e7fd7f56,,MASJID AT-TAUBAH SUNGAI PANGKALAN I,Organisasi,,Asosiasi Dalam Negeri,,,,Jalan Dusun Parit Lintang,INDONESIA,Kalimantan Barat,Bengkayang,,,,,,,
20e600d3,,POLITEKNIK METRO BETONG SARAWAK,"Perguruan tinggi, fakultas, atau program studi dalam bidang yang relevan",,,,,,"1-12, Phase 2, Bandar Baru Jalan Baru, Betong, Sarawak",MALAYSIA,,,,,95700,,T_mitra_Images/20e600d3.logo.065641.png,,
1bc9ce44,,PEMERINTAH DESA KUALA SECAPAH,Instansi pemerintah Pusat dan/atau Daerah BUMN dan/atau BUMD,,Instansi Pemerintah/Pemerintah Daerah,Pemerintah Daerah Tingkat Kota/Kabupaten,,,Jalan Abu Bakar,INDONESIA,Kalimantan Barat,Mempawah,,,,,,,
d5c52fe3,,BADAN USAHA MILIK RW 33,Dunia Usaha,,Asosiasi Dalam Negeri,,,,Jalan Dharma Putra Dalam,INDONESIA,Kalimantan Barat,Kota Pontianak,,,,,,,
7b1e9200,,KELOMPOK TANI NIBUNG NIBUNG,Organisasi,,Asosiasi Dalam Negeri,,,,Dusun Jeruju Kanan,INDONESIA,Kalimantan Barat,Kubu Raya,,,,,,,
24cc17e2,,KELOMPOK KETAHANAN PANGAN TPS 3R PALM ASRI KELURAHAN SUI JAWI,Organisasi,,Asosiasi Dalam Negeri,,,,Jalan Puskesmas IV Sui Jawi,INDONESIA,Kalimantan Barat,Kota Pontianak,,,,,,,
ca565345,,MASJID NURUL HIDAYAH BENUA MELAYU LAUT,Organisasi,,Asosiasi Dalam Negeri,,,,Jalan Tanjung Pura Gg. Aden,INDONESIA,Kalimantan Barat,Kota Pontianak,,,,,,,
e911666b,,LEMBAGA AKADEMI IDE KALIMANTAN,Institusi Pendidikan,,Lembaga Pendidikan Dalam Negeri,,,,Jalan Imam Bonjol Gg. Hj. Salmah,INDONESIA,Kalimantan Barat,Kota Pontianak,,,,,T_mitra_Images/e911666b.logo.065603.png,,
f9643c91,,PT. CAKRA BUANA,Dunia Usaha,,Perusahaan Swasta,,,,"Komp. Golden Plaza Blok E/16 Lt.2, Jalan RS Fatmawati No. 15",INDONESIA,DKI Jakarta,Kota Jakarta Selatan,,,,,T_mitra_Images/f9643c91.logo.065539.png,,
c03546c2,,RT 003 RW 013 GG. URAI HAMID KELURAHAN AKCAYA KECAMATAN PONTIANAK SELATAN,Organisasi,,Asosiasi Dalam Negeri,,,,Jalan Prof. M. Yamin Gg. Urai Hamid,INDONESIA,Kalimantan Barat,Kota Pontianak,,,,,,,
3b1bb550,,LSP GATENSI KARYA KONSTRUKSI,Institusi Pendidikan,,Lembaga Pendidikan Dalam Negeri,,,,Graha Gapensi Jl. Raya Ragunan No. 1C,INDONESIA,DKI Jakarta,Kota Jakarta Selatan,admin@lspgatensi.id,081119082888,,,T_mitra_Images/3b1bb550.logo.065446.jpg,,
c3542b9f,,BALAI BESAR PERIKANAN BUDIDAYA AIR PAYAU JEPARA KEMENTERIAN KELAUTAN DAN PERIKANAN,Instansi pemerintah Pusat dan/atau Daerah BUMN dan/atau BUMD,,Instansi Pemerintah/Pemerintah Daerah,Pemerintah Daerah Tingkat Kota/Kabupaten,,,"Jalan Cik Lanang, RW. IV",INDONESIA,Jawa Tengah,,,,59418,,T_mitra_Images/c3542b9f.logo.065421.png,,
8f992bec,,PT BANK BTPN SYARIAH TBK,Instansi pemerintah Pusat dan/atau Daerah BUMN dan/atau BUMD,,BUMN,Aktivitas keuangan dan asuransi,,,"Menara BTPN Lantai 12, Jl. Dr. Ide Anak Agung Gede Agung Kav 5.5-5.6",INDONESIA,DKI Jakarta,Kota Jakarta Selatan,,,,,T_mitra_Images/8f992bec.logo.065356.png,,
9542ea70,,MAN 2 PONTIANAK,Institusi Pendidikan,NEGERI,Lembaga Pendidikan Dalam Negeri,,,,Jalan Jenderal Ahmad Yani,INDONESIA,Kalimantan Barat,Kota Pontianak,man2.pontianak@ymail.com,0561732795,,https://www.man2pontianak.sch.id/,T_mitra_Images/9542ea70.logo.065328.png,,
bece39d0,,FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM UNIVERSITAS TANJUNGPURA,"Perguruan tinggi, fakultas, atau program studi dalam bidang yang relevan",NEGERI,"Perguruan Tinggi, Fakultas, Atau Program Studi Dalam Bidang Yang Relevan",,,,Jalan Prof. Dr. H. Hadari Nawawi,INDONESIA,Kalimantan Barat,Kota Pontianak,info@fmipa.untan.ac.id,0561577963,78124,,T_mitra_Images/bece39d0.logo.065304.png,,
c2eec039,,PT NIKENDO ARDITOMO KONSULTAN,Dunia Usaha,,Perusahaan Swasta,,,,Jalan Uray Bawadi Gg. Tria IV No. 59-60,INDONESIA,Kalimantan Barat,Kota Pontianak,,,,,,,
2175bedf,,POLITEKNIK LAMANDAU,"Perguruan tinggi, fakultas, atau program studi dalam bidang yang relevan",SWASTA,"Perguruan Tinggi, Fakultas, Atau Program Studi Dalam Bidang Yang Relevan",,,,Jalan Trans Kalimantan,INDONESIA,Kalimantan Tengah,Lamandau,,,,,T_mitra_Images/2175bedf.logo.065149.png,,
63a408fd,,KANTOR WILAYAH BADAN PERTANAHAN NASIONAL PROVINSI KALIMANTAN BARAT,Instansi pemerintah Pusat dan/atau Daerah BUMN dan/atau BUMD,,Instansi Pemerintah/Pemerintah Daerah,Pemerintah Daerah Tingkat Provinsi,,,Jalan Sutan Syahrir No. 12,INDONESIA,Kalimantan Barat,Kota Pontianak,,,,,T_mitra_Images/63a408fd.logo.065123.png,,
56415303,,LSP HATSINDO INDONESIA TEKNIK,Institusi Pendidikan,,Lembaga Pendidikan Dalam Negeri,,,,Jl. M. Kahfi 1 No. 90A,INDONESIA,DKI Jakarta,Kota Jakarta Selatan,,,,,T_mitra_Images/56415303.logo.065052.jpg,,
6256b138,,BALAI STANDARDISASI DAN PELAYANAN JASA INDUSTRI PONTIANAK,Instansi pemerintah Pusat dan/atau Daerah BUMN dan/atau BUMD,,Instansi Pemerintah/Pemerintah Daerah,Pemerintah Daerah Tingkat Kota/Kabupaten,,,Jalan Budi Utomo No. 41,INDONESIA,Kalimantan Barat,Kota Pontianak,,,,,T_mitra_Images/6256b138.logo.065029.png,,
3ca6d61d,,SMK NEGERI 1 SUNGAI MELAYU RAYAK,Institusi Pendidikan,NEGERI,Lembaga Pendidikan Dalam Negeri,,,,Jalan Pelang,INDONESIA,Kalimantan Barat,Ketapang,,,,,T_mitra_Images/3ca6d61d.logo.065006.jpg,,
5c53f5d5,,SMK NEGERI 1 AIR UPAS,Institusi Pendidikan,NEGERI,Lembaga Pendidikan Dalam Negeri,,,,"Jalan D.I. Panjaitan, Dusun Ibul Baru",INDONESIA,Kalimantan Barat,Ketapang,,,,,T_mitra_Images/5c53f5d5.logo.064945.jpg,,
bf73e555,,SMK NEGERI 8 PONTIANAK,Institusi Pendidikan,NEGERI,,,,,Jl. Budi Utomo Parsawal Dalam,INDONESIA,Kalimantan Barat,Kota Pontianak,,,,,T_mitra_Images/bf73e555.logo.064915.png,,
d415d292,,YAYASAN PUTRA KALIMANTAN BARAT,Organisasi,,Asosiasi Dalam Negeri,,,,Jl. Sultan Hamid II No. 163,INDONESIA,Kalimantan Barat,Kota Pontianak,,,,,,,
0049bc9e,,"CHENG SHIU UNIVERSITY (CSU), TAIWAN","Perguruan tinggi, fakultas, atau program studi dalam bidang yang relevan",,Lembaga Pendidikan Luar Negeri,,,,,TAIWAN,,,,,,,T_mitra_Images/0049bc9e.logo.062800.png,,
7f10cd41,,"UNIVERSITE PARIS-EST CRETEIL (UPEC), FRANCE","Perguruan tinggi, fakultas, atau program studi dalam bidang yang relevan",,Lembaga Pendidikan Luar Negeri,,,,"61 Avenue du General de Gaulle, 94010 Creteil Cedex",FRANCE,,,,,,https://www.u-pec.fr/,T_mitra_Images/7f10cd41.logo.062731.png,,
,,,,,,,,,,,,,,,,,,,
1f2d65d2,,POLITEKNIK MANUFAKTUR NEGERI BANGKA BELITUNG,"Perguruan tinggi, fakultas, atau program studi dalam bidang yang relevan",NEGERI,"Perguruan Tinggi, Fakultas, Atau Program Studi Dalam Bidang Yang Relevan",,,,,INDONESIA,Kepulauan Bangka Belitung,,,,,,T_mitra_Images/1f2d65d2.logo.062637.jpg,,
43941a34,,POLITEKNIK NEGERI AMBON,"Perguruan tinggi, fakultas, atau program studi dalam bidang yang relevan",NEGERI,"Perguruan Tinggi, Fakultas, Atau Program Studi Dalam Bidang Yang Relevan",,,,,INDONESIA,Maluku,Kota Ambon,,,,,T_mitra_Images/43941a34.logo.062520.png,,
25a88be1,,POLITEKNIK NEGERI LHOKSEUMAWE,Perguruan tinggi yang masuk dalam daftar QS200 berdasarkan bidang ilmu (subject),NEGERI,Perguruan Tinggi Yang Masuk Dalam Daftar QS200 Berdasarkan Bidang Ilmu (QS200 By Subject),,,,,INDONESIA,Aceh (NAD),,,,,,T_mitra_Images/25a88be1.logo.062445.png,,
fecd4b8e,,POLITEKNIK NEGERI BALI,"Perguruan tinggi, fakultas, atau program studi dalam bidang yang relevan",NEGERI,"Perguruan Tinggi, Fakultas, Atau Program Studi Dalam Bidang Yang Relevan",,,,,INDONESIA,Bali,,,,,,T_mitra_Images/fecd4b8e.logo.062414.png,,
9b55a21a,,POLITEKNIK NEGERI BENGKALIS,"Perguruan tinggi, fakultas, atau program studi dalam bidang yang relevan",NEGERI,"Perguruan Tinggi, Fakultas, Atau Program Studi Dalam Bidang Yang Relevan",,,,,INDONESIA,Riau,Bengkalis,,,,,T_mitra_Images/9b55a21a.logo.062341.png,,
e00361ae,,POLITEKNIK NEGERI NUSA UTARA,"Perguruan tinggi, fakultas, atau program studi dalam bidang yang relevan",NEGERI,"Perguruan Tinggi, Fakultas, Atau Program Studi Dalam Bidang Yang Relevan",,,,,INDONESIA,Sulawesi Utara,Kepulauan Sangihe,,,,,T_mitra_Images/e00361ae.logo.062245.png,,
79151799,,POLITEKNIK NEGERI CILACAP,"Perguruan tinggi, fakultas, atau program studi dalam bidang yang relevan",NEGERI,"Perguruan Tinggi, Fakultas, Atau Program Studi Dalam Bidang Yang Relevan",,,,,INDONESIA,Jawa Tengah,Cilacap,,,,,T_mitra_Images/79151799.logo.062145.png,,
b801c910,,POLITEKNIK NEGERI MADIUN,"Perguruan tinggi, fakultas, atau program studi dalam bidang yang relevan",NEGERI,"Perguruan Tinggi, Fakultas, Atau Program Studi Dalam Bidang Yang Relevan",,,,,INDONESIA,Jawa Timur,Madiun,,,,,T_mitra_Images/b801c910.logo.062037.png,,
aeead6ee,,AKADEMI KOMUNITAS NEGERI ACEH BARAT,"Perguruan tinggi, fakultas, atau program studi dalam bidang yang relevan",NEGERI,"Perguruan Tinggi, Fakultas, Atau Program Studi Dalam Bidang Yang Relevan",,,,,INDONESIA,Aceh (NAD),Aceh Barat,,,,,T_mitra_Images/aeead6ee.logo.062007.jpg,,
25052765,,POLITEKNIK PERTANIAN NEGERI SAMARINDA,"Perguruan tinggi, fakultas, atau program studi dalam bidang yang relevan",NEGERI,"Perguruan Tinggi, Fakultas, Atau Program Studi Dalam Bidang Yang Relevan",,,,,INDONESIA,Kalimantan Timur,Kota Samarinda,,,,,T_mitra_Images/25052765.logo.061939.jpg,,
505e06f2,,POLITEKNIK NEGERI MANADO,"Perguruan tinggi, fakultas, atau program studi dalam bidang yang relevan",NEGERI,"Perguruan Tinggi, Fakultas, Atau Program Studi Dalam Bidang Yang Relevan",,,,,INDONESIA,Sulawesi Utara,Kota Manado,,,,,T_mitra_Images/505e06f2.logo.061912.png,,
36da1a79,,POLITEKNIK NEGERI INDRAMAYU,"Perguruan tinggi, fakultas, atau program studi dalam bidang yang relevan",NEGERI,"Perguruan Tinggi, Fakultas, Atau Program Studi Dalam Bidang Yang Relevan",,,,,INDONESIA,Jawa Barat,Indramayu,,,,,T_mitra_Images/36da1a79.logo.061846.png,,
6e993be7,,POLITEKNIK MARITIM NEGERI INDONESIA,"Perguruan tinggi, fakultas, atau program studi dalam bidang yang relevan",NEGERI,"Perguruan Tinggi, Fakultas, Atau Program Studi Dalam Bidang Yang Relevan",,,,,INDONESIA,Jawa Tengah,Kota Semarang,,,,,T_mitra_Images/6e993be7.logo.061812.png,,
f532322d,,POLITEKNIK NEGERI KUPANG,"Perguruan tinggi, fakultas, atau program studi dalam bidang yang relevan",NEGERI,"Perguruan Tinggi, Fakultas, Atau Program Studi Dalam Bidang Yang Relevan",,,,,INDONESIA,Nusa Tenggara Timur (NTT),Kota Kupang,,,,,T_mitra_Images/f532322d.logo.061117.png,,
94f1230d,,POLITEKNIK TEKNOLOGI NUKLIR INDONESIA,"Perguruan tinggi, fakultas, atau program studi dalam bidang yang relevan",NEGERI,"Perguruan Tinggi, Fakultas, Atau Program Studi Dalam Bidang Yang Relevan",,,,,INDONESIA,DI Yogyakarta,,,,,,T_mitra_Images/94f1230d.logo.061026.png,,
2f6d0d1e,,AKADEMI KOMUNITAS NEGERI REJANG LEBONG,"Perguruan tinggi, fakultas, atau program studi dalam bidang yang relevan",NEGERI,"Perguruan Tinggi, Fakultas, Atau Program Studi Dalam Bidang Yang Relevan",,,,,INDONESIA,Bengkulu,,,,,,T_mitra_Images/2f6d0d1e.logo.060946.png,,
987761b0,,AKADEMI KOMUNITAS NEGERI PUTRA SANG FAJAR BLITAR,"Perguruan tinggi, fakultas, atau program studi dalam bidang yang relevan",NEGERI,"Perguruan Tinggi, Fakultas, Atau Program Studi Dalam Bidang Yang Relevan",,,,,INDONESIA,Jawa Timur,Kota Blitar,,,,,T_mitra_Images/987761b0.logo.060851.png,,
3aa8fa19,,AKADEMI KOMUNITAS NEGERI PACITAN,"Perguruan tinggi, fakultas, atau program studi dalam bidang yang relevan",NEGERI,"Perguruan Tinggi, Fakultas, Atau Program Studi Dalam Bidang Yang Relevan",,,,,INDONESIA,Jawa Timur,Pacitan,,,,,T_mitra_Images/3aa8fa19.logo.060810.jpg,,
b68a2fec,,POLITEKNIK NEGERI SUBANG,"Perguruan tinggi, fakultas, atau program studi dalam bidang yang relevan",NEGERI,"Perguruan Tinggi, Fakultas, Atau Program Studi Dalam Bidang Yang Relevan",,,,,INDONESIA,Jawa Barat,Subang,,,,,T_mitra_Images/b68a2fec.logo.060711.png,,
4880ebaa,,POLITEKNIK NEGERI NUNUKAN,"Perguruan tinggi, fakultas, atau program studi dalam bidang yang relevan",NEGERI,"Perguruan Tinggi, Fakultas, Atau Program Studi Dalam Bidang Yang Relevan",,,,,INDONESIA,Kalimantan Utara,Nunukan,,,,,T_mitra_Images/4880ebaa.logo.060643.png,,
3da5462e,,POLITEKNIK NEGERI SRIWIJAYA,"Perguruan tinggi, fakultas, atau program studi dalam bidang yang relevan",NEGERI,"Perguruan Tinggi, Fakultas, Atau Program Studi Dalam Bidang Yang Relevan",,,,,INDONESIA,Sumatera Selatan,,,,,,T_mitra_Images/3da5462e.logo.060610.png,,
d9a1c266,,POLITEKNIK NEGERI BALIKPAPAN,"Perguruan tinggi, fakultas, atau program studi dalam bidang yang relevan",NEGERI,,,,,,INDONESIA,Kalimantan Timur,Kota Balikpapan,,,,,T_mitra_Images/d9a1c266.logo.060539.jpg,,
6ebf6b10,,AKADEMI KOMUNITAS NEGERI SENI DAN BUDAYA YOGYAKARTA,"Perguruan tinggi, fakultas, atau program studi dalam bidang yang relevan",NEGERI,"Perguruan Tinggi, Fakultas, Atau Program Studi Dalam Bidang Yang Relevan",,,,,INDONESIA,DI Yogyakarta,Kota Yogyakarta,,,,,T_mitra_Images/6ebf6b10.logo.060509.png,,
9a6bd918,,POLITEKNIK NEGERI TANAH LAUT,"Perguruan tinggi, fakultas, atau program studi dalam bidang yang relevan",NEGERI,"Perguruan Tinggi, Fakultas, Atau Program Studi Dalam Bidang Yang Relevan",,,,,INDONESIA,Kalimantan Selatan,Tanah Laut,,,,,T_mitra_Images/9a6bd918.logo.060438.png,,
e68fddc2,,POLITEKNIK PERTANIAN NEGERI PAYAKUMBUH,"Perguruan tinggi, fakultas, atau program studi dalam bidang yang relevan",NEGERI,"Perguruan Tinggi, Fakultas, Atau Program Studi Dalam Bidang Yang Relevan",,,,,INDONESIA,Sumatera Barat,Kota Payakumbuh,,,,,T_mitra_Images/e68fddc2.logo.060407.png,,
bd367dfe,,POLITEKNIK PERKAPALAN NEGERI SURABAYA,"Perguruan tinggi, fakultas, atau program studi dalam bidang yang relevan",NEGERI,"Perguruan Tinggi, Fakultas, Atau Program Studi Dalam Bidang Yang Relevan",,,,,INDONESIA,Jawa Timur,Kota Surabaya,,,,,T_mitra_Images/bd367dfe.logo.060337.png,,
303f3a48,,POLITEKNIK NEGERI FAKFAK,"Perguruan tinggi, fakultas, atau program studi dalam bidang yang relevan",NEGERI,"Perguruan Tinggi, Fakultas, Atau Program Studi Dalam Bidang Yang Relevan",,,,,INDONESIA,Papua Barat,Fak Fak,,,,,T_mitra_Images/303f3a48.logo.060305.png,,
af475734,,POLITEKNIK PERTANIAN NEGERI KUPANG,"Perguruan tinggi, fakultas, atau program studi dalam bidang yang relevan",NEGERI,"Perguruan Tinggi, Fakultas, Atau Program Studi Dalam Bidang Yang Relevan",,,,,INDONESIA,Nusa Tenggara Timur (NTT),Kota Kupang,,,,,T_mitra_Images/af475734.logo.060230.png,,
6a971c2f,,POLITEKNIK NEGERI BANJARMASIN,"Perguruan tinggi, fakultas, atau program studi dalam bidang yang relevan",NEGERI,"Perguruan Tinggi, Fakultas, Atau Program Studi Dalam Bidang Yang Relevan",,,,,INDONESIA,Kalimantan Selatan,Kota Banjarmasin,,,,,T_mitra_Images/6a971c2f.logo.060158.jpg,,
3829c5ce,,CV TRIO KOKKINO INTERNUSA,Dunia Usaha,,UMKM,,Restoran Dan Penyediaan Makanan Keliling Lainnya,,Jalan HOS Cokroaminoto Nomor 346 B,INDONESIA,Kalimantan Barat,Kota Pontianak,,,,,T_mitra_Images/3829c5ce.logo.040201.png,,
e7e03566,,FARM TALITA GARDEN,Dunia Usaha,,Asosiasi Dalam Negeri,,Pertanian Tanaman Rumput-rumputan Dan Tanaman Pakan Ternak,,"Gang Mardodadi Desa Rasau Jaya Tiga, Kecamatan Rasau Jaya",INDONESIA,Kalimantan Barat,Kota Pontianak,,,,,,,
c0db9d50,,,,,,,,,,,,,,,,,,,
b1bfda60,,UKM BAROKAH,Dunia Usaha,,UMKM,,,,Dusun Banjar Sari RT 025 RW 003 Desa Rasau Jaya Kecamatan Rasau Jaya,INDONESIA,Kalimantan Barat,Kubu Raya,,,,,,,
